,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_cp,cust_solar_bill_cp,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
load_future.csv,0.0,0.0,0.0,0.0,100.0,1445.3652689122534,0.0,2303.331707917334,0.0,0.0,0.0,-17183.587882301155,0.0,0.0,0.0,3882.1777124965492,4530.203971667126,88.61529551825191,5053.921374816014,1445.3652689122534,23.03453826470513,23.034538264704736,20.412124154533267,20.412124154533274,0.0,2303.331707917334,0.0,5692.078
