scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_cp,cust_solar_bill_cp,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
0,demo_wtou_000,bau,72.0,W_new,0.0,0.0,0.0,1368.7064075186781,0.0,1368.7064075186781,0.0,0.0,0.0,0.0,21.54385556443897,19936.940513652404,0.0,19936.940513652404,0.0,0.0,0.0,-1375188.9162889337,0.0,0.0,0.0,1.9812685120000002,408793.8863070211,0.0,38480.53282807798,118483.80185499726,100.0,100.0,0.0,0.0,0.0,118483.80185499726,0.0,408791.90503850946
1,demo_wtou_001,en_pv,72.0,W_new,18000.0,4195.4202784481795,12418.615967660648,1368.7064075186781,0.0,1368.7064075186781,0.0,0.0,0.0,1.862645149230957e-11,21.54385556443897,19936.940513652404,0.0,19936.940513652404,0.0,19821.479546847902,68795.5905054234,-1200229.654348189,118483.80185499726,103409.62675153223,15074.175103465039,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,103409.6267515322,0.0,408791.90503850946
2,demo_wtou_002,en_pv,72.0,W_new,18000.0,4195.4202784481795,12418.615967660648,1207.6821242811866,0.0,1207.6821242811866,0.0,0.0,0.0,1.862645149230957e-11,21.54385556443897,17591.41810028153,0.0,17591.41810028153,0.0,19821.479546847902,68795.5905054234,-1200229.654348189,104544.53104852697,103409.62675153223,1134.9042969947495,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,103409.6267515322,0.0,408791.90503850946
3,demo_wtou_003,en_pv,72.0,W_new,18000.0,4195.4202784481795,12418.615967660648,1194.5723322614062,0.0,1194.5723322614062,0.0,0.0,0.0,0.0,21.54385556443897,17400.457392996945,0.0,17400.457392996945,0.0,19821.479546847902,68795.5905054234,-1200229.6543481892,103409.6653158183,103409.62675153223,0.03856428608298302,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,103409.62675153223,0.0,408791.90503850946
4,demo_wtou_004,en_pv,72.0,W_new,18000.0,4195.4202784481795,12418.615967660648,1127.1699826624413,0.0,1127.1699826624413,0.0,0.0,0.0,1.862645149230957e-11,21.54385556443897,16418.656893596097,0.0,16418.656893596097,0.0,19821.479546847902,68795.5905054234,-1200229.654348189,97574.89564529186,103409.62675153223,-5834.731106240358,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,103409.6267515322,0.0,408791.90503850946
5,demo_wtou_005,en_pv,72.0,W_new,18000.0,4195.4202784481795,12418.615967660648,1046.6578410436955,0.0,1046.6578410436955,0.0,0.0,0.0,0.0,21.54385556443897,15245.89568691066,0.0,15245.89568691066,0.0,19821.479546847902,68795.5905054234,-1200229.6543481892,90605.2602420567,103409.62675153223,-12804.366509475522,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,103409.62675153223,0.0,408791.90503850946
6,demo_wtou_006,en_pv,72.0,W_new,18000.0,4195.4202784481795,12418.615967660648,966.1456994249493,0.0,966.1456994249493,0.0,0.0,0.0,0.0,21.54385556443897,14073.134480225228,0.0,14073.134480225228,0.0,19821.479546847902,68795.5905054234,-1200229.6543481892,83635.62483882158,103409.62675153223,-19774.00191271064,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,103409.62675153223,0.0,408791.90503850946
7,demo_wtou_007,en_pv,72.0,W_new,18000.0,4195.4202784481795,12418.615967660648,805.1214161874581,0.0,805.1214161874581,0.0,0.0,0.0,0.0,21.54385556443897,11727.612066854352,0.0,11727.612066854352,0.0,19821.479546847902,68795.5905054234,-1200229.6543481892,69696.35403235133,103409.62675153223,-33713.27271918089,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,103409.62675153223,0.0,408791.90503850946
