,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_cp,cust_solar_bill_cp,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
load_shifted.csv,0.0,0.0,0.0,0.0,100.0,713.159705897232,0.0,1256.7160834035562,0.0,0.0,0.0,-9375.502098997436,0.0,0.0,0.0,4035.37099616614,1568.3972553367169,195.72755426220718,3324.4152158767774,713.159705897232,19.99743056754259,19.99743056754221,39.140481765134126,39.140481765134126,0.0,1256.7160834035562,0.0,2577.078
