scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean
0,abb_s_000,bau,0.0,abb_shifted,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,1023.5599041249999,0.0,1023.5599041249999,0.0,0.0,0.0,-7636.082768658227,0.0,0.0,0.0,0.0,2577.078,0.0,3472.1953529699995,1023.5599041249999,100.0,100.0,0.0,0.0,0.0,1023.5599041249999,0.0,2577.078
1,abb_s_001,cp_only,0.0,abb_shifted,0.0,0.0,857.9664390050805,,,,0.0,0.0,0.0,0.0,100.0,713.159705897232,0.0,1571.1261449023127,0.0,0.0,0.0,-11721.101260539263,0.0,0.0,0.0,4035.37099616614,1568.3972553367169,195.72755426220718,3324.4152158767774,713.159705897232,19.99743056754259,19.99743056754221,39.140481765134126,39.140481765134126,0.0,1571.1261449023127,0.0,2577.078
2,abb_s_002,cp_only,0.0,abb_shifted,0.0,0.0,1266.1666205441434,,,,0.0,0.0,0.0,0.0,100.0,666.6763415731423,0.0,1932.8429621172857,0.0,0.0,0.0,-14419.623881382206,0.0,0.0,0.0,6903.926111846544,1409.1689168982582,313.21656523195315,3319.406916115946,666.6763415731423,14.46894113785509,14.468941137855424,45.319120457422784,45.31912045742278,0.0,1932.8429621172857,0.0,2577.078
3,abb_s_003,cp_only,0.0,abb_shifted,0.0,0.0,1641.3271007053713,,,,0.0,0.0,0.0,0.0,100.0,640.8201799647416,0.0,2282.1472806701127,0.0,0.0,0.0,-17025.545310279264,0.0,0.0,0.0,9787.820277390472,1314.564480744682,428.7931446640657,3316.6240293203964,640.8201799647416,11.425116584609759,11.425116584609952,48.99011668468389,48.99011668468389,0.0,2282.1472806701127,0.0,2577.078
4,abb_s_004,cp_only,0.0,abb_shifted,0.0,0.0,543.5563775063242,,,,0.0,0.0,0.0,0.0,100.0,713.159705897232,0.0,1256.7160834035562,0.0,0.0,0.0,-9375.502098997436,0.0,0.0,0.0,4035.37099616614,1568.3972553367169,195.72755426220718,3324.4152158767774,713.159705897232,19.99743056754259,19.99743056754221,39.140481765134126,39.140481765134126,0.0,1256.7160834035562,0.0,2577.078
5,abb_s_005,cp_only,0.0,abb_shifted,0.0,0.0,782.561314086311,,,,0.0,0.0,0.0,0.0,100.0,666.6763415731423,0.0,1449.2376556594534,0.0,0.0,0.0,-10811.774323586957,0.0,0.0,0.0,6903.926111846544,1409.1689168982582,313.21656523195315,3319.406916115946,666.6763415731423,14.46894113785509,14.468941137855424,45.319120457422784,45.31912045742278,0.0,1449.2376556594534,0.0,2577.078
6,abb_s_006,cp_only,0.0,abb_shifted,0.0,0.0,1172.3765005038367,,,,0.0,0.0,0.0,0.0,100.0,640.8201799647416,0.0,1813.196680468578,0.0,0.0,0.0,-13527.024526962645,0.0,0.0,0.0,9787.820277390472,1314.564480744682,428.7931446640657,3316.6240293203964,640.8201799647416,11.425116584609759,11.425116584609952,48.99011668468389,48.99011668468389,0.0,1813.196680468578,0.0,2577.078
