,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_cp,cust_solar_bill_cp,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
load_shifted.csv,0.0,0.0,0.0,0.0,100.0,640.8201799647416,0.0,2282.1472806701127,0.0,0.0,0.0,-17025.545310279264,0.0,0.0,0.0,9787.820277390472,1314.564480744682,428.7931446640657,3316.6240293203964,640.8201799647416,11.425116584609759,11.425116584609952,48.99011668468389,48.99011668468389,0.0,2282.1472806701127,0.0,2577.078
