,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_cp,cust_solar_bill_cp,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
load_shifted.csv,0.0,0.0,0.0,0.0,100.0,666.6763415731423,0.0,1449.2376556594534,0.0,0.0,0.0,-10811.774323586957,0.0,0.0,0.0,6903.926111846544,1409.1689168982582,313.21656523195315,3319.406916115946,666.6763415731423,14.46894113785509,14.468941137855424,45.319120457422784,45.31912045742278,0.0,1449.2376556594534,0.0,2577.078
