,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_cp,cust_solar_bill_cp,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
load_future.csv,0.0,0.0,0.0,0.0,100.0,1879.1474328949998,0.0,1879.1474328949998,0.0,0.0,0.0,-21810.430466711194,0.0,0.0,0.0,746.4269999999999,6414.543,0.0,5054.367724455,1879.1474328949998,100.0,100.0,0.0,0.0,0.0,1879.1474328949998,0.0,5668.116
