,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_cp,cust_solar_bill_cp,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
load_future.csv,99.3110161163438,13.2,50.2958235069031,0.0,100.0,1050.62576394183,0.0,3259.4896705729225,0.0,0.0,0.0,-24316.830707977573,0.0,0.0,0.0,3882.1777124965492,4530.203971667126,88.61529551825191,4945.472566110414,1050.62576394183,23.03453826470513,23.034538264704736,20.412124154533267,20.412124154533274,0.0,3259.4896705729225,74.17638444811284,5692.078
