,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_cp,cust_solar_bill_cp,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
load_future.csv,0.0,0.0,0.0,0.0,100.0,2120.4193686000003,0.0,2120.4193686000003,0.0,0.0,0.0,-15819.003594847987,0.0,0.0,0.0,0.0,5692.078,0.0,5161.08344588,2120.4193686000003,100.0,100.0,0.0,0.0,0.0,2120.4193686000003,0.0,5692.078
