timestamp,cp,1,2,3,4
1/01/2013 0:00,19.3,0.106,0.102,0.103,0.087
1/01/2013 0:30,19.35,0.045,0.153,0.057,0.108
1/01/2013 1:00,19.35,0.041,0.139,0.081,0.065
1/01/2013 1:30,19.4,0.034,0.105,0.056,0.096
1/01/2013 2:00,19.2,0.024,0.142,0.028,0.076
1/01/2013 2:30,19,0.018,0.146,0.075,0.068
1/01/2013 3:00,19.05,0.019,0.106,0.028,0.095
1/01/2013 3:30,18.85,0.018,0.106,0.035,0.06
1/01/2013 4:00,18.7,0.02,0.155,0.445,0.111
1/01/2013 4:30,18.55,0.021,0.133,0.028,0.103
1/01/2013 5:00,18.55,0.084,0.108,0.06,0.106
1/01/2013 5:30,17.95,0.034,0.106,0.036,0.072
1/01/2013 6:00,17.9,0.414,0.17,0.053,0.1
1/01/2013 6:30,18.2,0.398,0.179,0.172,0.061
1/01/2013 7:00,18.55,0.061,0.185,0.224,0.077
1/01/2013 7:30,18.8,0.019,0.107,0.36,0.082
1/01/2013 8:00,18.8,0.244,0.205,1.088,0.054
1/01/2013 8:30,18.85,0.228,0.137,0.032,0.09
1/01/2013 9:00,18.8,1.318,0.18,0.01,0.07
1/01/2013 9:30,19.15,0.034,0.176,0.051,0.063
1/01/2013 10:00,19.1,0.024,0.147,0.017,0.088
1/01/2013 10:30,19.5,0.023,0.173,0.008,0.054
1/01/2013 11:00,19.4,0.027,0.189,0.056,0.077
1/01/2013 11:30,19.7,0.016,0.148,0.006,0.103
1/01/2013 12:00,19.8,0.018,0.146,0.006,0.061
1/01/2013 12:30,19.5,0.02,0.194,0.055,0.085
1/01/2013 13:00,19.7,0.024,0.141,0.006,0.06
1/01/2013 13:30,19.3,0.024,0.177,0.033,0.056
1/01/2013 14:00,19.75,0.027,0.186,0.909,0.076
1/01/2013 14:30,19.5,0.024,0.152,0.151,0.04
1/01/2013 15:00,19.2,0.023,0.193,0.774,0.085
1/01/2013 15:30,19.35,0.02,0.231,0.169,0.101
1/01/2013 16:00,19.3,0.017,0.224,0.367,0.146
1/01/2013 16:30,19.75,0.021,0.138,0.442,0.13
1/01/2013 17:00,19.6,0.024,0.239,0.205,0.106
1/01/2013 17:30,18.85,0.03,0.163,0.201,0.096
1/01/2013 18:00,19,0.025,0.186,0.168,0.116
1/01/2013 18:30,19.05,0.024,0.228,0.595,0.14
1/01/2013 19:00,19.8,0.026,0.161,0.742,0.137
1/01/2013 19:30,19.5,0.024,0.2,0.284,0.131
1/01/2013 20:00,19.35,0.106,0.208,0.356,0.132
1/01/2013 20:30,19.35,0.93,0.17,1.421,0.114
1/01/2013 21:00,19.5,0.036,0.219,0.169,0.06
1/01/2013 21:30,19.65,0.035,0.207,0.088,0.106
1/01/2013 22:00,19.5,0.038,0.253,0.077,0.209
1/01/2013 22:30,19.45,0.038,0.159,0.031,0.102
1/01/2013 23:00,19.15,0.042,0.215,0.074,0.093
1/01/2013 23:30,19,0.038,0.254,0.029,0.09
2/01/2013 0:00,19.15,0.038,0.24,0.027,0.087
2/01/2013 0:30,18.85,0.038,0.192,0.028,0.086
2/01/2013 1:00,18.6,0.034,0.196,0.006,0.085
2/01/2013 1:30,18.5,0.032,0.117,0.035,0.086
2/01/2013 2:00,18.6,0.032,0.18,0.017,0.082
2/01/2013 2:30,18.5,0.037,0.108,0.37,0.096
2/01/2013 3:00,18.5,0.119,0.11,0.035,0.089
2/01/2013 3:30,18.35,0.091,0.175,0.018,0.088
2/01/2013 4:00,18.6,0.136,0.106,0.02,0.048
2/01/2013 4:30,18.4,0.086,0.103,0.029,0.066
2/01/2013 5:00,18.7,0.048,0.169,0.086,0.048
2/01/2013 5:30,18.2,0.074,0.12,0.423,0.075
2/01/2013 6:00,18.3,0.074,0.107,1.169,0.032
2/01/2013 6:30,18.6,0.688,0.136,0.05,0.075
2/01/2013 7:00,18.85,0.018,0.154,0.075,0.024
2/01/2013 7:30,19.3,0.071,0.158,0.129,0.079
2/01/2013 8:00,19.3,0.022,0.22,0.228,0.018
2/01/2013 8:30,19.45,0.251,0.225,0.068,0.074
2/01/2013 9:00,19.45,0.957,0.178,0.066,0.025
2/01/2013 9:30,20.25,0.022,0.171,0.121,0.09
2/01/2013 10:00,20.05,0.02,0.103,0.104,0.047
2/01/2013 10:30,19.85,0.018,0.132,0.214,0.046
2/01/2013 11:00,20,0.019,0.153,0.419,0.043
2/01/2013 11:30,19.7,0.015,0.107,0.2,0.036
2/01/2013 12:00,20.15,0.021,0.123,0.495,0.274
2/01/2013 12:30,19.75,0.022,0.164,0.027,0.129
2/01/2013 13:00,19.65,0.023,0.106,0.006,0.057
2/01/2013 13:30,19.45,0.022,0.106,0.04,0.03
2/01/2013 14:00,19.5,0.021,0.169,0.024,0.073
2/01/2013 14:30,19.65,0.027,0.125,0.037,0.007
2/01/2013 15:00,19.5,0.022,0.225,0.02,0.121
2/01/2013 15:30,19.55,0.016,0.141,0.037,0.087
2/01/2013 16:00,19.95,0.019,0.2,0.006,0.084
2/01/2013 16:30,19.95,0.016,0.241,0.005,0.058
2/01/2013 17:00,19.95,0.022,0.233,0.049,0.01
2/01/2013 17:30,19.35,0.02,0.137,0.041,0.076
2/01/2013 18:00,19.8,0.023,0.211,0.132,0.01
2/01/2013 18:30,19.6,0.681,0.13,0.075,0.11
2/01/2013 19:00,20.25,0.034,0.152,0.84,0.069
2/01/2013 19:30,19.8,0.026,0.189,0.1,0.063
2/01/2013 20:00,19.8,0.018,0.232,0.251,0.022
2/01/2013 20:30,19.7,0.02,0.296,0.578,0.057
2/01/2013 21:00,19.85,0.018,0.187,0.032,0.028
2/01/2013 21:30,19.4,0.016,0.165,0.039,0.082
2/01/2013 22:00,19.45,0.019,0.247,0.008,0.072
2/01/2013 22:30,19.4,0.019,0.228,0.053,0.067
2/01/2013 23:00,19.35,0.021,0.099,0.007,0.054
2/01/2013 23:30,18.9,0.021,0.187,0.007,0.035
3/01/2013 0:00,18.8,0.022,0.159,0.051,0.066
3/01/2013 0:30,18.55,0.024,0.192,0.006,0.03
3/01/2013 1:00,18.8,0.098,0.182,0.009,0.047
3/01/2013 1:30,18.6,0.088,0.102,0.049,0.052
3/01/2013 2:00,18.3,0.093,0.128,0.007,0.088
3/01/2013 2:30,18.4,0.149,0.154,0.006,0.078
3/01/2013 3:00,18.5,0.096,0.103,0.051,0.057
3/01/2013 3:30,18.55,0.062,0.129,0.006,0.032
3/01/2013 4:00,18.15,0.062,0.158,0.308,0.025
3/01/2013 4:30,18.35,0.033,0.105,0.165,0.063
3/01/2013 5:00,18.35,0.037,0.111,0.027,0.026
3/01/2013 5:30,18.4,0.899,0.216,1.396,0.06
3/01/2013 6:00,18.55,0.032,0.115,0.078,0.033
3/01/2013 6:30,19.05,0.021,0.11,0.096,0.042
3/01/2013 7:00,19.7,0.021,0.147,0.093,0.046
3/01/2013 7:30,19.7,0.022,0.144,0.141,0.024
3/01/2013 8:00,19.8,0.074,0.114,0.133,0.056
3/01/2013 8:30,19.45,1.058,0.154,1.414,0.014
3/01/2013 9:00,19.5,0.342,0.192,0.454,0.053
3/01/2013 9:30,19.65,0.02,0.182,0.007,0.05
3/01/2013 10:00,19.85,0.021,0.102,0.051,0.064
3/01/2013 10:30,19.6,0.021,0.115,0.01,0.059
3/01/2013 11:00,19.4,0.02,0.157,0.052,0.04
3/01/2013 11:30,19.5,0.022,0.127,0.105,0.067
3/01/2013 12:00,19.95,0.021,0.109,0.05,0.044
3/01/2013 12:30,19.75,0.021,0.115,0.452,0.048
3/01/2013 13:00,19.65,0.019,0.153,0.032,0.061
3/01/2013 13:30,19.95,0.017,0.135,0.006,0.056
3/01/2013 14:00,19.9,0.017,0.109,0.065,0.054
3/01/2013 14:30,19.55,0.02,0.108,0.085,0.065
3/01/2013 15:00,19.85,0.019,0.135,0.055,0.063
3/01/2013 15:30,20.1,0.023,0.151,0.124,0.064
3/01/2013 16:00,19.95,0.025,0.114,0.376,0.028
3/01/2013 16:30,20.3,0.022,0.109,0.234,0.064
3/01/2013 17:00,20.55,0.022,0.117,0.18,0.005
3/01/2013 17:30,20.05,0.021,0.169,0.163,0.055
3/01/2013 18:00,20.25,0.022,0.193,1.201,0.071
3/01/2013 18:30,19.5,0.021,0.195,0.074,0.125
3/01/2013 19:00,20.35,0.02,0.115,0.029,0.067
3/01/2013 19:30,19.9,0.018,0.317,0.055,0.074
3/01/2013 20:00,19.9,0.015,0.246,0.198,0.069
3/01/2013 20:30,19.75,0.024,0.154,0.155,0.118
3/01/2013 21:00,19.75,0.022,0.202,0.125,0.107
3/01/2013 21:30,19.65,0.022,0.201,0.022,0.032
3/01/2013 22:00,19.8,0.021,0.17,0.073,0.082
3/01/2013 22:30,19.7,0.021,0.168,0.106,0.075
3/01/2013 23:00,19.3,0.021,0.218,0.148,0.063
3/01/2013 23:30,19.2,0.019,0.18,0.444,0.069
4/01/2013 0:00,19.2,0.016,0.159,0.024,0.039
4/01/2013 0:30,18.75,0.019,0.148,0.036,0.046
4/01/2013 1:00,19,0.598,0.157,0.005,0.049
4/01/2013 1:30,18.6,0.195,0.112,0.01,0.03
4/01/2013 2:00,18.6,0.105,0.158,0.049,0.061
4/01/2013 2:30,18.55,0.086,0.194,0.006,0.016
4/01/2013 3:00,18.5,0.089,0.183,0.007,0.082
4/01/2013 3:30,18.6,0.092,0.102,0.051,0.076
4/01/2013 4:00,18.65,0.151,0.132,0.007,0.079
4/01/2013 4:30,18.6,0.036,0.149,0.006,0.026
4/01/2013 5:00,19,0.036,0.107,0.047,0.064
4/01/2013 5:30,18.7,0.342,0.229,1.295,0.066
4/01/2013 6:00,18.7,0.675,0.145,0.093,0.053
4/01/2013 6:30,19.2,0.021,0.111,0.056,0.037
4/01/2013 7:00,19.9,0.019,0.145,0.129,0.026
4/01/2013 7:30,20.15,0.023,0.14,0.14,0.055
4/01/2013 8:00,19.9,0.018,0.122,0.158,0.009
4/01/2013 8:30,20.45,0.022,0.111,1.86,0.038
4/01/2013 9:00,20.3,0.756,0.11,0.058,0.02
4/01/2013 9:30,20.2,0.021,0.118,0.005,0.026
4/01/2013 10:00,20.3,0.024,0.141,0.005,0.032
4/01/2013 10:30,20.05,0.021,0.154,0.147,0.015
4/01/2013 11:00,19.8,0.022,0.157,0.128,0.042
4/01/2013 11:30,19.65,0.017,0.19,0.202,0.004
4/01/2013 12:00,20.25,0.017,0.151,0.232,0.061
4/01/2013 12:30,19.6,0.017,0.135,0.091,0.001
4/01/2013 13:00,19.7,0.022,0.106,0.023,0.065
4/01/2013 13:30,19.9,0.022,0.128,0.085,0.009
4/01/2013 14:00,19.95,0.022,0.155,0.155,0.051
4/01/2013 14:30,20.5,0.022,0.113,0.371,0.108
4/01/2013 15:00,20,0.023,0.109,0.18,0.029
4/01/2013 15:30,19.85,0.023,0.13,0.191,0.069
4/01/2013 16:00,20,0.022,0.157,0.581,0.023
4/01/2013 16:30,20.4,0.021,0.117,0.212,0.105
4/01/2013 17:00,20.45,0.02,0.113,0.173,0.098
4/01/2013 17:30,20.1,0.019,0.139,0.165,0.059
4/01/2013 18:00,19.5,0.016,0.174,0.128,0.08
4/01/2013 18:30,19.9,0.022,0.148,0.926,0.053
4/01/2013 19:00,19.6,0.022,0.195,0.205,0.067
4/01/2013 19:30,20,0.08,0.207,0.171,0.047
4/01/2013 20:00,19.55,0.683,0.208,0.186,0.08
4/01/2013 20:30,19.85,0.03,0.241,0.136,0.072
4/01/2013 21:00,19.8,0.029,0.191,0.105,0.037
4/01/2013 21:30,19.95,0.025,0.2,0.109,0.056
4/01/2013 22:00,19.85,0.022,0.159,0.141,0.05
4/01/2013 22:30,19.65,0.022,0.202,0.142,0.159
4/01/2013 23:00,19.4,0.021,0.191,0.082,0.11
4/01/2013 23:30,19.05,0.02,0.153,0.064,0.113
5/01/2013 0:00,18.95,0.019,0.165,0.014,0.093
5/01/2013 0:30,18.5,0.021,0.2,0.008,0.081
5/01/2013 1:00,18.8,0.023,0.148,0.061,0.057
5/01/2013 1:30,18.7,0.022,0.126,0.008,0.054
5/01/2013 2:00,18.6,0.026,0.114,0.419,0.034
5/01/2013 2:30,18.6,0.022,0.155,0.053,0.066
5/01/2013 3:00,18.75,0.143,0.132,0.01,0.015
5/01/2013 3:30,18.55,0.088,0.111,0.006,0.06
5/01/2013 4:00,18.8,0.151,0.109,0.038,0.052
5/01/2013 4:30,18.65,0.091,0.152,0.023,0.158
5/01/2013 5:00,18.7,0.06,0.196,0.006,0.093
5/01/2013 5:30,18.45,0.279,0.182,1.32,0.122
5/01/2013 6:00,18.75,0.1,0.102,0.735,0.073
5/01/2013 6:30,19.3,0.036,0.158,0.173,0.073
5/01/2013 7:00,19.75,0.026,0.134,0.153,0.021
5/01/2013 7:30,19.7,0.849,0.106,0.329,0.044
5/01/2013 8:00,19.9,0.036,0.128,0.662,0.007
5/01/2013 8:30,20.25,0.752,0.182,0.686,0.047
5/01/2013 9:00,20.1,0.383,0.142,0.016,0.047
5/01/2013 9:30,19.95,0.021,0.186,0.005,0.046
5/01/2013 10:00,20,0.019,0.195,0.12,0.011
5/01/2013 10:30,19.9,0.016,0.304,0.318,0.035
5/01/2013 11:00,20.1,0.022,0.279,0.283,0.024
5/01/2013 11:30,19.9,0.022,0.228,0.186,0.022
5/01/2013 12:00,20.1,0.023,0.169,0.186,0.063
5/01/2013 12:30,20.15,0.022,0.17,0.135,0.036
5/01/2013 13:00,20.1,0.023,0.168,0.185,0.076
5/01/2013 13:30,19.95,0.023,0.196,0.198,0.086
5/01/2013 14:00,20.1,0.023,0.188,0.121,0.057
5/01/2013 14:30,19.9,0.021,0.122,0.779,0.083
5/01/2013 15:00,20,0.029,0.165,0.112,0.088
5/01/2013 15:30,20,0.054,0.193,0.135,0.051
5/01/2013 16:00,20.25,0.02,0.12,0.406,0.065
5/01/2013 16:30,20.25,0.649,0.227,0.48,0.022
5/01/2013 17:00,20.55,0.036,0.152,0.069,0.084
5/01/2013 17:30,20.25,0.024,0.19,0.069,0.099
5/01/2013 18:00,19.9,0.033,0.199,0.148,0.082
5/01/2013 18:30,19.8,0.024,0.153,1.019,0.113
5/01/2013 19:00,20.25,0.02,0.231,0.073,0.073
5/01/2013 19:30,19.9,0.019,0.145,0.019,0.12
5/01/2013 20:00,19.75,0.018,0.227,0.005,0.118
5/01/2013 20:30,19.8,0.02,0.154,0.221,0.157
5/01/2013 21:00,19.55,0.023,0.204,0.186,0.136
5/01/2013 21:30,19.45,0.022,0.241,0.199,0.137
5/01/2013 22:00,19.6,0.023,0.232,0.158,0.131
5/01/2013 22:30,19.8,0.023,0.166,0.15,0.114
5/01/2013 23:00,19.5,0.023,0.198,0.06,0.111
5/01/2013 23:30,19.15,0.022,0.099,0.097,0.082
6/01/2013 0:00,19,0.022,0.186,0.488,0.091
6/01/2013 0:30,18.75,0.024,0.103,0.056,0.071
6/01/2013 1:00,19,0.023,0.147,0.101,0.095
6/01/2013 1:30,18.7,0.022,0.142,0.078,0.056
6/01/2013 2:00,18.7,0.108,0.104,0.056,0.104
6/01/2013 2:30,18.9,0.085,0.162,0.1,0.057
6/01/2013 3:00,18.8,0.125,0.127,0.05,0.089
6/01/2013 3:30,18.85,0.093,0.104,0.033,0.064
6/01/2013 4:00,18.85,0.076,0.165,0.07,0.048
6/01/2013 4:30,18.4,0.078,0.123,0.109,0.059
6/01/2013 5:00,18.6,0.075,0.107,0.487,0.032
6/01/2013 5:30,18.4,0.254,0.154,1.909,0.066
6/01/2013 6:00,18.5,0.254,0.195,0.449,0.077
6/01/2013 6:30,19.1,0.527,0.184,0.214,0.065
6/01/2013 7:00,19.75,0.022,0.103,0.115,0.079
6/01/2013 7:30,20.1,0.02,0.178,1.426,0.029
6/01/2013 8:00,20.25,0.092,0.105,0.03,0.061
6/01/2013 8:30,20.1,0.024,0.204,0.005,0.039
6/01/2013 9:00,19.75,0.023,0.139,0.021,0.045
6/01/2013 9:30,19.75,0.027,0.163,0.045,0.052
6/01/2013 10:00,19.7,1.004,0.217,0.006,0.03
6/01/2013 10:30,19.55,0.023,0.129,0.005,0.065
6/01/2013 11:00,19.75,0.022,0.182,0.062,0.017
6/01/2013 11:30,19.95,0.02,0.185,0.005,0.067
6/01/2013 12:00,19.6,0.018,0.164,0.005,0.029
6/01/2013 12:30,19.65,0.019,0.142,0.053,0.052
6/01/2013 13:00,19.85,0.018,0.223,0.031,0.045
6/01/2013 13:30,19.8,0.023,0.197,0.174,0.026
6/01/2013 14:00,19.85,0.023,0.227,0.078,0.116
6/01/2013 14:30,19.55,0.024,0.219,0.302,0.072
6/01/2013 15:00,19.55,0.024,0.209,0.272,0.108
6/01/2013 15:30,19.75,0.022,0.139,0.122,0.044
6/01/2013 16:00,20.1,0.024,0.216,0.14,0.11
6/01/2013 16:30,20.05,0.024,0.134,0.193,0.059
6/01/2013 17:00,20.4,0.02,0.221,0.326,0.085
6/01/2013 17:30,19.95,0.019,0.143,0.729,0.095
6/01/2013 18:00,19.5,0.024,0.188,0.242,0.087
6/01/2013 18:30,19.4,0.021,0.188,0.761,0.065
6/01/2013 19:00,19.45,0.025,0.149,0.473,0.09
6/01/2013 19:30,19.5,0.024,0.268,0.064,0.11
6/01/2013 20:00,19.55,0.024,0.163,0.088,0.105
6/01/2013 20:30,19.6,0.024,0.221,0.229,0.108
6/01/2013 21:00,19.45,0.025,0.162,0.18,0.127
6/01/2013 21:30,19.65,0.024,0.222,0.174,0.109
6/01/2013 22:00,19.75,0.021,0.238,0.218,0.087
6/01/2013 22:30,19.8,0.019,0.226,0.218,0.077
6/01/2013 23:00,19.7,0.019,0.188,0.147,0.109
6/01/2013 23:30,19.6,0.019,0.094,0.113,0.092
7/01/2013 0:00,19.2,0.677,0.184,0.053,0.051
7/01/2013 0:30,19.35,0.023,0.103,0.052,0.085
7/01/2013 1:00,19.05,0.024,0.184,0.09,0.041
7/01/2013 1:30,18.75,0.026,0.102,0.42,0.087
7/01/2013 2:00,19.3,0.125,0.172,0.029,0.037
7/01/2013 2:30,19.1,0.093,0.112,0.055,0.071
7/01/2013 3:00,19.05,0.093,0.137,0.054,0.049
7/01/2013 3:30,18.75,0.151,0.15,0.014,0.055
7/01/2013 4:00,18.75,0.064,0.104,0.098,0.057
7/01/2013 4:30,18.9,0.032,0.179,0.054,0.04
7/01/2013 5:00,19.1,0.038,0.115,0.031,0.085
7/01/2013 5:30,18.35,0.029,0.188,1.283,0.086
7/01/2013 6:00,18.3,0.088,0.227,0.032,0.09
7/01/2013 6:30,18.65,0.023,0.189,0.005,0.058
7/01/2013 7:00,19,0.783,0.107,0.02,0.081
7/01/2013 7:30,19.4,0.031,0.176,0.156,0.069
7/01/2013 8:00,19.85,0.194,0.106,0.41,0.046
7/01/2013 8:30,20.25,0.934,0.162,0.136,0.048
7/01/2013 9:00,20.3,0.019,0.129,0.093,0.031
7/01/2013 9:30,20.2,0.017,0.105,0.452,0.049
7/01/2013 10:00,20.25,0.019,0.183,0.108,0.017
7/01/2013 10:30,19.85,0.023,0.109,0.516,0.057
7/01/2013 11:00,20.1,0.024,0.118,0.198,0.005
7/01/2013 11:30,19.95,0.023,0.171,0.1,0.06
7/01/2013 12:00,20.15,0.023,0.108,0.214,0.011
7/01/2013 12:30,19.7,0.024,0.122,0.132,0.047
7/01/2013 13:00,19.5,0.023,0.168,0.177,0.023
7/01/2013 13:30,19.95,0.02,0.158,0.148,0.036
7/01/2013 14:00,19.85,0.018,0.196,0.477,0.057
7/01/2013 14:30,19.85,0.019,0.185,0.168,0.042
7/01/2013 15:00,19.7,0.023,0.106,0.566,0.072
7/01/2013 15:30,19.9,0.026,0.178,0.522,0.025
7/01/2013 16:00,19.9,0.026,0.103,0.327,0.106
7/01/2013 16:30,19.85,0.025,0.185,0.136,0.037
7/01/2013 17:00,20.2,0.025,0.11,0.13,0.058
7/01/2013 17:30,19.65,0.019,0.155,0.118,0.008
7/01/2013 18:00,19.65,0.018,0.282,0.007,0.166
7/01/2013 18:30,19.3,0.019,0.218,0.413,0.124
7/01/2013 19:00,19.65,0.028,0.173,0.094,0.101
7/01/2013 19:30,19.45,0.025,0.237,0.8,0.108
7/01/2013 20:00,19.65,0.024,0.134,1.084,0.077
7/01/2013 20:30,19.45,0.024,0.215,0.178,0.119
7/01/2013 21:00,19.6,0.036,0.206,0.174,0.042
7/01/2013 21:30,19.6,0.142,0.165,0.101,0.081
7/01/2013 22:00,19.7,0.084,0.195,0.147,0.142
7/01/2013 22:30,19.35,0.087,0.19,0.116,0.146
7/01/2013 23:00,19.45,0.085,0.125,0.084,0.089
7/01/2013 23:30,19.4,0.05,0.156,0.023,0.039
8/01/2013 0:00,19.3,0.687,0.143,0.082,0.073
8/01/2013 0:30,19.3,0.014,0.141,0.033,0.038
8/01/2013 1:00,18.85,0.017,0.153,0.064,0.068
8/01/2013 1:30,19.2,0.028,0.126,0.047,0.039
8/01/2013 2:00,18.7,0.103,0.15,0.005,0.064
8/01/2013 2:30,18.65,0.038,0.128,0.055,0.041
8/01/2013 3:00,18.5,0.039,0.137,0.005,0.065
8/01/2013 3:30,18.25,0.038,0.144,0.015,0.044
8/01/2013 4:00,18.3,0.035,0.109,0.046,0.066
8/01/2013 4:30,18.15,0.033,0.171,0.434,0.059
8/01/2013 5:00,18.25,0.334,0.158,0.076,0.047
8/01/2013 5:30,18.1,0.048,0.281,0.926,0.037
8/01/2013 6:00,18.4,0.118,0.219,0.267,0.072
8/01/2013 6:30,18.7,0.021,0.167,0.132,0.045
8/01/2013 7:00,18.75,0.744,0.123,0.111,0.098
8/01/2013 7:30,19.2,0.029,0.152,0.084,0.118
8/01/2013 8:00,19.1,0.027,0.132,0.161,0.07
8/01/2013 8:30,19.2,0.764,0.13,0.092,0.017
8/01/2013 9:00,19.35,0.021,0.154,0.102,0.054
8/01/2013 9:30,19.65,0.02,0.102,0.129,0.026
8/01/2013 10:00,19.75,0.021,0.185,0.105,0.036
8/01/2013 10:30,19.85,0.027,0.104,0.188,0.04
8/01/2013 11:00,20.3,0.027,0.182,0.109,0.02
8/01/2013 11:30,19.75,0.028,0.108,0.144,0.056
8/01/2013 12:00,19.9,0.024,0.144,0.336,0.006
8/01/2013 12:30,19.95,0.018,0.146,0.413,0.053
8/01/2013 13:00,19.85,0.037,0.161,0.214,0.021
8/01/2013 13:30,19.75,0.023,0.201,0.157,0.046
8/01/2013 14:00,20,0.021,0.19,0.219,0.076
8/01/2013 14:30,19.85,0.042,0.188,0.17,0.107
8/01/2013 15:00,19.8,0.018,0.097,0.181,0.055
8/01/2013 15:30,19.7,0.034,0.19,0.191,0.087
8/01/2013 16:00,19.55,0.029,0.102,0.182,0.078
8/01/2013 16:30,19.55,0.019,0.187,1.194,0.055
8/01/2013 17:00,19.95,0.046,0.177,0.164,0.081
8/01/2013 17:30,19.45,0.015,0.202,0.095,0.05
8/01/2013 18:00,19.5,0.037,0.235,0.534,0.103
8/01/2013 18:30,19.25,0.027,0.164,0.016,0.052
8/01/2013 19:00,19.55,0.026,0.234,0.2,0.107
8/01/2013 19:30,19.75,0.037,0.14,0.263,0.051
8/01/2013 20:00,20.2,0.017,0.235,0.249,0.1
8/01/2013 20:30,20,0.045,0.206,1.273,0.142
8/01/2013 21:00,19.9,0.03,0.248,0.194,0.112
8/01/2013 21:30,19.85,0.062,0.236,0.072,0.109
8/01/2013 22:00,19.45,0.028,0.235,0.1,0.155
8/01/2013 22:30,19.8,0.037,0.155,0.08,0.126
8/01/2013 23:00,19.3,0.029,0.212,0.088,0.094
8/01/2013 23:30,19.35,0.027,0.2,0.089,0.092
9/01/2013 0:00,19.25,0.038,0.134,0.076,0.09
9/01/2013 0:30,18.7,0.137,0.151,0.103,0.088
9/01/2013 1:00,18.95,0.626,0.185,0.584,0.087
9/01/2013 1:30,18.85,0.018,0.099,0.109,0.086
9/01/2013 2:00,18.3,0.034,0.183,0.055,0.086
9/01/2013 2:30,18.5,0.028,0.1,0.095,0.084
9/01/2013 3:00,18.3,0.019,0.184,0.055,0.084
9/01/2013 3:30,18.65,0.133,0.1,0.093,0.089
9/01/2013 4:00,18.5,0.088,0.157,0.049,0.085
9/01/2013 4:30,18.7,0.114,0.198,0.084,0.088
9/01/2013 5:00,18.95,0.089,0.186,0.061,0.083
9/01/2013 5:30,18.75,0.077,0.183,1.244,0.083
9/01/2013 6:00,19,0.066,0.108,0.079,0.05
9/01/2013 6:30,19.85,0.043,0.169,0.083,0.068
9/01/2013 7:00,20.05,0.031,0.131,0.337,0.059
9/01/2013 7:30,20.1,0.016,0.149,0.469,0.08
9/01/2013 8:00,19.75,0.032,0.132,0.104,0.069
9/01/2013 8:30,20.35,0.086,0.168,0.089,0.04
9/01/2013 9:00,19.85,1.312,0.219,0.127,0.127
9/01/2013 9:30,19.65,0.025,0.108,0.095,0.076
9/01/2013 10:00,19.75,0.027,0.174,0.114,0.116
9/01/2013 10:30,19.15,0.027,0.112,0.009,0.072
9/01/2013 11:00,19.2,0.028,0.137,0.494,0.12
9/01/2013 11:30,19.45,0.017,0.151,0.077,0.081
9/01/2013 12:00,19.15,0.025,0.163,0.359,0.065
9/01/2013 12:30,19.65,0.03,0.203,0.149,0.051
9/01/2013 13:00,19.8,0.025,0.221,0.093,0.062
9/01/2013 13:30,19.75,0.017,0.226,0.091,0.051
9/01/2013 14:00,19.8,0.02,0.157,0.121,0.07
9/01/2013 14:30,19.9,0.027,0.215,0.575,0.13
9/01/2013 15:00,19.7,0.028,0.181,0.018,0.147
9/01/2013 15:30,19.9,0.028,0.193,0.047,0.112
9/01/2013 16:00,19.8,0.021,0.229,0.034,0.085
9/01/2013 16:30,20.35,0.019,0.228,0.066,0.059
9/01/2013 17:00,20.8,0.019,0.148,0.099,0.058
9/01/2013 17:30,19.9,0.026,0.236,0.081,0.068
9/01/2013 18:00,19.95,0.026,0.153,0.862,0.035
9/01/2013 18:30,19.6,0.026,0.239,0.674,0.067
9/01/2013 19:00,20.1,0.026,0.216,0.066,0.036
9/01/2013 19:30,20.65,0.02,0.249,0.992,0.055
9/01/2013 20:00,20.2,0.019,0.242,1.52,0.048
9/01/2013 20:30,20.4,0.018,0.239,0.281,0.173
9/01/2013 21:00,20.05,0.026,0.209,0.034,0.114
9/01/2013 21:30,19.85,0.031,0.171,0.029,0.099
9/01/2013 22:00,19.65,0.028,0.238,0.042,0.106
9/01/2013 22:30,19.55,0.052,0.131,0.01,0.087
9/01/2013 23:00,19.2,0.082,0.188,0.037,0.035
9/01/2013 23:30,19.1,0.08,0.098,0.021,0.086
10/01/2013 0:00,19.25,0.086,0.183,0.024,0.025
10/01/2013 0:30,19.35,0.046,0.1,0.028,0.077
10/01/2013 1:00,19.2,0.735,0.182,0.018,0.027
10/01/2013 1:30,19.3,0.025,0.102,0.04,0.071
10/01/2013 2:00,19.15,0.02,0.142,0.012,0.03
10/01/2013 2:30,19.1,0.021,0.135,0.032,0.067
10/01/2013 3:00,19.1,0.034,0.171,0.464,0.031
10/01/2013 3:30,19.15,0.039,0.186,0.026,0.063
10/01/2013 4:00,19.05,0.039,0.186,0.016,0.03
10/01/2013 4:30,19,0.103,0.096,0.013,0.067
10/01/2013 5:00,19.15,0.034,0.178,0.03,0.096
10/01/2013 5:30,18.7,0.142,0.141,0.691,0.089
10/01/2013 6:00,19.05,0.021,0.188,0.548,0.074
10/01/2013 6:30,19.65,0.024,0.135,0.216,0.029
10/01/2013 7:00,20.4,0.024,0.109,0.116,0.078
10/01/2013 7:30,19.95,0.084,0.179,0.092,0.008
10/01/2013 8:00,19.95,0.027,0.105,0.118,0.084
10/01/2013 8:30,19.5,0.019,0.134,0.122,0.02
10/01/2013 9:00,19.3,1.145,0.155,0.176,0.08
10/01/2013 9:30,19.35,0.025,0.107,0.117,0.019
