scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_cp,cust_solar_bill_cp,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
43,demo_wtest2_043,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1364.4283673302775,0.0,1364.4283673302775,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,19915.408144992896,0.0,19915.408144992896,0.0,19513.328813778622,52621.47059569083,-1123592.8683945849,118154.25059277279,96806.73921064466,21347.51138212813,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,96806.73921064468,0.0,409348.6914634251
44,demo_wtest2_044,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1328.958898269176,0.0,1328.958898269176,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,19205.07856462898,0.0,19205.07856462898,0.0,19513.328813778622,52621.47059569083,-1123592.8683945849,114890.11924000984,96806.73921064466,18083.380029365177,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,96806.73921064468,0.0,409348.6914634251
45,demo_wtest2_045,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1319.1495770701615,0.0,1319.1495770701615,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,21383.990763344802,0.0,21383.990763344802,0.0,19513.328813778622,52621.47059569083,-1123592.8683945846,116362.76031239645,96806.73921064466,19556.021101751794,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,96806.73921064465,0.0,409348.6914634251
46,demo_wtest2_046,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1284.1678751343788,0.0,1284.1678751343788,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,18743.913548228607,0.0,18743.913548228607,0.0,19513.328813778622,52621.47059569083,-1123592.8683945849,111204.00055790407,96806.73921064466,14397.261347259413,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,96806.73921064468,0.0,409348.6914634251
47,demo_wtest2_047,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1250.7848454298153,0.0,1250.7848454298153,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,18075.368060827273,0.0,18075.368060827273,0.0,19513.328813778622,52621.47059569083,-1123592.8683945849,108131.87693177385,96806.73921064466,11325.137721129191,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,96806.73921064468,0.0,409348.6914634251
48,demo_wtest2_048,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1236.7027285032739,0.0,1236.7027285032739,0.0,0.0,0.0,0.0,21.51363780654435,20047.49134063575,0.0,20047.49134063575,0.0,19513.328813778622,52621.47059569083,-1123592.8683945849,109090.08779287159,96806.73921064466,12283.348582226932,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,96806.73921064466,0.0,409348.6914634251
49,demo_wtest2_049,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1203.9073829384802,0.0,1203.9073829384802,0.0,0.0,0.0,0.0,21.51363780654435,17572.41895146432,0.0,17572.41895146432,0.0,19513.328813778622,52621.47059569083,-1123592.8683945849,104253.75052303496,96806.73921064466,7447.011312390305,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,96806.73921064466,0.0,409348.6914634251
50,demo_wtest2_050,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1172.6107925904516,0.0,1172.6107925904516,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,16945.657557025566,0.0,16945.657557025566,0.0,19513.328813778622,52621.47059569083,-1123592.8683945849,101373.63462353824,96806.73921064466,4566.895412893575,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,96806.73921064468,0.0,409348.6914634251
51,demo_wtest2_051,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1154.25587993639,0.0,1154.25587993639,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,18710.991917926698,0.0,18710.991917926698,0.0,19513.328813778622,52621.47059569083,-1123592.8683945846,101817.41527334669,96806.73921064466,5010.676062702034,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,96806.73921064465,0.0,409348.6914634251
52,demo_wtest2_052,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1123.6468907425815,0.0,1123.6468907425815,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,16400.924354700033,0.0,16400.924354700033,0.0,19513.328813778622,52621.47059569083,-1123592.8683945846,97303.50048816594,96806.73921064466,496.76127752127127,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,96806.73921064465,0.0,409348.6914634251
53,demo_wtest2_053,en_pv,72.0,W,18000.0,4195.4202784481795,21989.848336505645,1094.436739751088,0.0,1094.436739751088,0.0,0.0,0.0,0.0,21.51363780654435,15815.947053223867,0.0,15815.947053223867,0.0,19513.328813778622,52621.47059569083,-1123592.8683945849,94615.39231530204,96806.73921064466,-2191.346895342618,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,96806.73921064466,0.0,409348.6914634251
54,demo_wtest2_054,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51363780654435,0.0,0.0,0.0,0.0,19513.328813778622,56410.57628377337,-1085070.2820705906,0.0,93487.70250893016,-93487.70250893016,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,56410.57628377337,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,93487.70250893016,0.0,409348.6914634251
55,demo_wtest2_055,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1401.5964256370428,0.0,1401.5964256370428,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,22720.49018605385,0.0,22720.49018605385,0.0,19513.328813778622,56410.57628377337,-1085070.2820705906,123635.43283192119,93487.70250893016,30147.730322991032,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,56410.57628377337,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,93487.70250893013,0.0,409348.6914634251
56,demo_wtest2_056,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1364.4283673302775,0.0,1364.4283673302775,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,19915.408144992896,0.0,19915.408144992896,0.0,19513.328813778622,56410.57628377337,-1085070.2820705906,118154.25059277279,93487.70250893016,24666.548083842637,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,56410.57628377337,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,93487.70250893013,0.0,409348.6914634251
57,demo_wtest2_057,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1328.958898269176,0.0,1328.958898269176,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,19205.07856462898,0.0,19205.07856462898,0.0,19513.328813778622,56410.57628377337,-1085070.2820705906,114890.11924000984,93487.70250893016,21402.416731079687,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,56410.57628377337,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,93487.70250893013,0.0,409348.6914634251
58,demo_wtest2_058,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1319.1495770701615,0.0,1319.1495770701615,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,21383.990763344802,0.0,21383.990763344802,0.0,19513.328813778622,56410.57628377337,-1085070.282070591,116362.76031239645,93487.70250893016,22875.0578034663,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,56410.57628377337,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,93487.70250893018,0.0,409348.6914634251
59,demo_wtest2_059,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1284.1678751343788,0.0,1284.1678751343788,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,18743.913548228607,0.0,18743.913548228607,0.0,19513.328813778622,56410.57628377337,-1085070.2820705906,111204.00055790407,93487.70250893016,17716.29804897392,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,56410.57628377337,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,93487.70250893013,0.0,409348.6914634251
60,demo_wtest2_060,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1250.7848454298153,0.0,1250.7848454298153,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,18075.368060827273,0.0,18075.368060827273,0.0,19513.328813778622,56410.57628377337,-1085070.2820705906,108131.87693177385,93487.70250893016,14644.174422843698,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,56410.57628377337,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,93487.70250893013,0.0,409348.6914634251
61,demo_wtest2_061,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1236.7027285032739,0.0,1236.7027285032739,0.0,0.0,0.0,0.0,21.51363780654435,20047.49134063575,0.0,20047.49134063575,0.0,19513.328813778622,56410.57628377337,-1085070.2820705906,109090.08779287159,93487.70250893016,15602.38528394144,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,56410.57628377337,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,93487.70250893016,0.0,409348.6914634251
62,demo_wtest2_062,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1203.9073829384802,0.0,1203.9073829384802,0.0,0.0,0.0,0.0,21.51363780654435,17572.41895146432,0.0,17572.41895146432,0.0,19513.328813778622,56410.57628377337,-1085070.2820705906,104253.75052303496,93487.70250893016,10766.048014104814,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,56410.57628377337,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,93487.70250893016,0.0,409348.6914634251
63,demo_wtest2_063,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1172.6107925904516,0.0,1172.6107925904516,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,16945.657557025566,0.0,16945.657557025566,0.0,19513.328813778622,56410.57628377337,-1085070.2820705906,101373.63462353824,93487.70250893016,7885.932114608083,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,56410.57628377337,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,93487.70250893013,0.0,409348.6914634251
64,demo_wtest2_064,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1154.25587993639,0.0,1154.25587993639,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,18710.991917926698,0.0,18710.991917926698,0.0,19513.328813778622,56410.57628377337,-1085070.282070591,101817.41527334669,93487.70250893016,8329.712764416541,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,56410.57628377337,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,93487.70250893018,0.0,409348.6914634251
65,demo_wtest2_065,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1123.6468907425815,0.0,1123.6468907425815,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,16400.924354700033,0.0,16400.924354700033,0.0,19513.328813778622,56410.57628377337,-1085070.282070591,97303.50048816594,93487.70250893016,3815.7979792357796,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,56410.57628377337,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,93487.70250893018,0.0,409348.6914634251
66,demo_wtest2_066,en_pv,72.0,W,18000.0,6774.572088969601,12302.554136187184,1094.436739751088,0.0,1094.436739751088,0.0,0.0,0.0,0.0,21.51363780654435,15815.947053223867,0.0,15815.947053223867,0.0,19513.328813778622,56410.57628377337,-1085070.2820705906,94615.39231530204,93487.70250893016,1127.68980637189,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,56410.57628377337,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,93487.70250893016,0.0,409348.6914634251
67,demo_wtest2_067,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51363780654435,0.0,0.0,0.0,0.0,19513.328813778622,52621.47059569083,-1153527.9390770409,0.0,99385.89102116607,-99385.89102116607,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,99385.89102116607,0.0,409348.6914634251
68,demo_wtest2_068,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1401.5964256370428,0.0,1401.5964256370428,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,22720.49018605385,0.0,22720.49018605385,0.0,19513.328813778622,52621.47059569083,-1153527.939077041,123635.43283192119,99385.89102116607,24249.541810755116,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,99385.89102116608,0.0,409348.6914634251
69,demo_wtest2_069,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1364.4283673302775,0.0,1364.4283673302775,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,19915.408144992896,0.0,19915.408144992896,0.0,19513.328813778622,52621.47059569083,-1153527.939077041,118154.25059277279,99385.89102116607,18768.35957160672,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,99385.89102116608,0.0,409348.6914634251
70,demo_wtest2_070,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1328.958898269176,0.0,1328.958898269176,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,19205.07856462898,0.0,19205.07856462898,0.0,19513.328813778622,52621.47059569083,-1153527.939077041,114890.11924000984,99385.89102116607,15504.22821884377,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,99385.89102116608,0.0,409348.6914634251
71,demo_wtest2_071,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1319.1495770701615,0.0,1319.1495770701615,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,21383.990763344802,0.0,21383.990763344802,0.0,19513.328813778622,52621.47059569083,-1153527.9390770402,116362.76031239645,99385.89102116607,16976.869291230385,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,99385.89102116605,0.0,409348.6914634251
72,demo_wtest2_072,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1284.1678751343788,0.0,1284.1678751343788,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,18743.913548228607,0.0,18743.913548228607,0.0,19513.328813778622,52621.47059569083,-1153527.939077041,111204.00055790407,99385.89102116607,11818.109536738004,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,99385.89102116608,0.0,409348.6914634251
73,demo_wtest2_073,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1250.7848454298153,0.0,1250.7848454298153,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,18075.368060827273,0.0,18075.368060827273,0.0,19513.328813778622,52621.47059569083,-1153527.939077041,108131.87693177385,99385.89102116607,8745.985910607782,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,99385.89102116608,0.0,409348.6914634251
74,demo_wtest2_074,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1236.7027285032739,0.0,1236.7027285032739,0.0,0.0,0.0,0.0,21.51363780654435,20047.49134063575,0.0,20047.49134063575,0.0,19513.328813778622,52621.47059569083,-1153527.9390770409,109090.08779287159,99385.89102116607,9704.196771705523,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,99385.89102116607,0.0,409348.6914634251
75,demo_wtest2_075,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1203.9073829384802,0.0,1203.9073829384802,0.0,0.0,0.0,0.0,21.51363780654435,17572.41895146432,0.0,17572.41895146432,0.0,19513.328813778622,52621.47059569083,-1153527.9390770409,104253.75052303496,99385.89102116607,4867.859501868897,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,99385.89102116607,0.0,409348.6914634251
76,demo_wtest2_076,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1172.6107925904516,0.0,1172.6107925904516,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,16945.657557025566,0.0,16945.657557025566,0.0,19513.328813778622,52621.47059569083,-1153527.939077041,101373.63462353824,99385.89102116607,1987.7436023721657,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,99385.89102116608,0.0,409348.6914634251
77,demo_wtest2_077,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1154.25587993639,0.0,1154.25587993639,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,18710.991917926698,0.0,18710.991917926698,0.0,19513.328813778622,52621.47059569083,-1153527.9390770402,101817.41527334669,99385.89102116607,2431.524252180625,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,99385.89102116605,0.0,409348.6914634251
78,demo_wtest2_078,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1123.6468907425815,0.0,1123.6468907425815,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,16400.924354700033,0.0,16400.924354700033,0.0,19513.328813778622,52621.47059569083,-1153527.9390770402,97303.50048816594,99385.89102116607,-2082.3905330001376,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,99385.89102116605,0.0,409348.6914634251
79,demo_wtest2_079,en_pv,72.0,W,18000.0,6774.572088969601,21989.848336505645,1094.436739751088,0.0,1094.436739751088,0.0,0.0,0.0,0.0,21.51363780654435,15815.947053223867,0.0,15815.947053223867,0.0,19513.328813778622,52621.47059569083,-1153527.9390770409,94615.39231530204,99385.89102116607,-4770.498705864027,63438.83685706201,274656.96803292935,48.40141532619502,33878.28524558723,52621.47059569083,67.98129639113253,67.9812963911322,32.90390961040368,32.903909610403716,0.0,99385.89102116607,0.0,409348.6914634251
80,demo_wtest2_080,bau,72.0,W,0.0,0.0,0.0,1401.5964256370428,0.0,1401.5964256370428,0.0,0.0,0.0,0.0,21.51363780654435,22720.49018605385,0.0,22720.49018605385,0.0,0.0,0.0,-1434981.6112342444,0.0,0.0,0.0,1.9765048930000004,409350.66796831775,0.0,37870.852092260895,123635.43283192119,100.0,100.0,0.0,0.0,0.0,123635.43283192119,0.0,409348.6914634251
81,demo_wtest2_081,bau,72.0,W,0.0,0.0,0.0,1364.4283673302775,0.0,1364.4283673302775,0.0,0.0,0.0,0.0,21.51363780654435,19915.408144992896,0.0,19915.408144992896,0.0,0.0,0.0,-1371363.9610118002,0.0,0.0,0.0,1.9765048930000004,409350.66796831775,0.0,37870.852092260895,118154.25059277279,100.0,100.0,0.0,0.0,0.0,118154.25059277279,0.0,409348.6914634251
82,demo_wtest2_082,en_pv,72.0,W,18000.0,2647.9291921353265,12302.554136187184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51363780654435,0.0,0.0,0.0,0.0,19513.328813778622,64344.83199932868,-1129263.5546010667,0.0,97295.31532765119,-97295.31532765119,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,97295.31532765119,0.0,409348.6914634251
83,demo_wtest2_083,en_pv,72.0,W,18000.0,2647.9291921353265,12302.554136187184,1401.5964256370428,0.0,1401.5964256370428,0.0,0.0,0.0,0.0,21.51363780654435,22720.49018605385,0.0,22720.49018605385,0.0,19513.328813778622,64344.83199932868,-1129263.5546010667,123635.43283192119,97295.31532765119,26340.11750427,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,97295.31532765119,0.0,409348.6914634251
84,demo_wtest2_084,en_pv,72.0,W,18000.0,2647.9291921353265,12302.554136187184,1364.4283673302775,0.0,1364.4283673302775,0.0,0.0,0.0,0.0,21.51363780654435,19915.408144992896,0.0,19915.408144992896,0.0,19513.328813778622,64344.83199932868,-1129263.5546010667,118154.25059277279,97295.31532765119,20858.93526512161,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,97295.31532765119,0.0,409348.6914634251
85,demo_wtest2_085,en_pv,72.0,W,18000.0,2647.9291921353265,12302.554136187184,1328.958898269176,0.0,1328.958898269176,0.0,0.0,0.0,0.0,21.51363780654435,19205.07856462898,0.0,19205.07856462898,0.0,19513.328813778622,64344.83199932868,-1129263.5546010667,114890.11924000984,97295.31532765119,17594.803912358657,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,97295.31532765119,0.0,409348.6914634251
86,demo_wtest2_086,en_pv,72.0,W,18000.0,2647.9291921353265,12302.554136187184,1319.1495770701615,0.0,1319.1495770701615,0.0,0.0,0.0,0.0,21.51363780654435,21383.990763344802,0.0,21383.990763344802,0.0,19513.328813778622,64344.83199932868,-1129263.5546010667,116362.76031239645,97295.31532765119,19067.44498474527,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,97295.31532765119,0.0,409348.6914634251
87,demo_wtest2_087,en_pv,72.0,W,18000.0,2647.9291921353265,12302.554136187184,1284.1678751343788,0.0,1284.1678751343788,0.0,0.0,0.0,0.0,21.51363780654435,18743.913548228607,0.0,18743.913548228607,0.0,19513.328813778622,64344.83199932868,-1129263.5546010667,111204.00055790407,97295.31532765119,13908.685230252891,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,97295.31532765119,0.0,409348.6914634251
88,demo_wtest2_088,en_pv,72.0,W,18000.0,2647.9291921353265,12302.554136187184,1250.7848454298153,0.0,1250.7848454298153,0.0,0.0,0.0,0.0,21.51363780654435,18075.368060827273,0.0,18075.368060827273,0.0,19513.328813778622,64344.83199932868,-1129263.5546010667,108131.87693177385,97295.31532765119,10836.561604122668,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,97295.31532765119,0.0,409348.6914634251
89,demo_wtest2_089,en_pv,72.0,W,18000.0,2647.9291921353265,12302.554136187184,1236.7027285032739,0.0,1236.7027285032739,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,20047.49134063575,0.0,20047.49134063575,0.0,19513.328813778622,64344.83199932868,-1129263.5546010672,109090.08779287159,97295.31532765119,11794.77246522041,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,97295.3153276512,0.0,409348.6914634251
90,demo_wtest2_090,en_pv,72.0,W,18000.0,2647.9291921353265,12302.554136187184,1203.9073829384802,0.0,1203.9073829384802,0.0,0.0,0.0,1.862645149230957e-11,21.51363780654435,17572.41895146432,0.0,17572.41895146432,0.0,19513.328813778622,64344.83199932868,-1129263.5546010665,104253.75052303496,97295.31532765119,6958.435195383783,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,97295.31532765116,0.0,409348.6914634251
91,demo_wtest2_091,en_pv,72.0,W,18000.0,2647.9291921353265,12302.554136187184,1172.6107925904516,0.0,1172.6107925904516,0.0,0.0,0.0,0.0,21.51363780654435,16945.657557025566,0.0,16945.657557025566,0.0,19513.328813778622,64344.83199932868,-1129263.5546010667,101373.63462353824,97295.31532765119,4078.319295887053,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,97295.31532765119,0.0,409348.6914634251
92,demo_wtest2_092,en_pv,72.0,W,18000.0,2647.9291921353265,12302.554136187184,1154.25587993639,0.0,1154.25587993639,0.0,0.0,0.0,0.0,21.51363780654435,18710.991917926698,0.0,18710.991917926698,0.0,19513.328813778622,64344.83199932868,-1129263.5546010667,101817.41527334669,97295.31532765119,4522.099945695512,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,97295.31532765119,0.0,409348.6914634251
93,demo_wtest2_093,en_pv,72.0,W,18000.0,2647.9291921353265,12302.554136187184,1123.6468907425815,0.0,1123.6468907425815,0.0,0.0,0.0,0.0,21.51363780654435,16400.924354700033,0.0,16400.924354700033,0.0,19513.328813778622,64344.83199932868,-1129263.5546010667,97303.50048816594,97295.31532765119,8.185160514749587,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,97295.31532765119,0.0,409348.6914634251
94,demo_wtest2_094,en_pv,72.0,W,18000.0,2647.9291921353265,12302.554136187184,1094.436739751088,0.0,1094.436739751088,0.0,0.0,0.0,-1.862645149230957e-11,21.51363780654435,15815.947053223867,0.0,15815.947053223867,0.0,19513.328813778622,64344.83199932868,-1129263.5546010672,94615.39231530204,97295.31532765119,-2679.9230123491398,6945.071119167,313812.4382959242,25.03521482389404,35023.802451656265,64344.83199932868,93.22308609153048,93.22308609153042,23.33859986847834,23.338599868478383,0.0,97295.3153276512,0.0,409348.6914634251
