,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_A01,cust_bill_A02,cust_bill_A03,cust_bill_A04,cust_bill_A05,cust_bill_A06,cust_bill_cp,cust_solar_bill_A01,cust_solar_bill_A02,cust_solar_bill_A03,cust_solar_bill_A04,cust_solar_bill_A05,cust_solar_bill_A06,cust_solar_bill_cp,cust_total$_A01,cust_total$_A02,cust_total$_A03,cust_total$_A04,cust_total$_A05,cust_total$_A06,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
load_A.csv,0.0,0.0,0.0,-2.9802322387695313e-10,0.0,431655.5989541949,798716.5328976901,21606.429232905,788168.0291972576,21606.429232905,788168.0291972576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431655.5989541949,798716.5328976901,21606.429232905,788168.0291972576,21606.429232905,788168.0291972576,0.0,0.0,362242.2774390264,994626.2956449086,-12152865.863544738,2849921.0487122103,1047069.0491255107,1802851.9995866993,2172008.6915999996,4688851.176588,75.75035266552848,495620.42087194085,994626.2956449086,72.37347311095381,72.37347311095367,54.82316111783895,54.82316111783874,0.0,1047069.0491255111,0.0,10378882.835999979
